epoch,learning_rate,train_total_loss,val_total_loss,val_vrmse,train_rmse,train_h1,train_h2,train_ssim,train_pcc,train_mlw,train_vrms,train_kl,train_anchor,val_vrmse_density,val_vrmse_momentum_x,val_vrmse_momentum_y,val_vrmse_pressure,val_rmse,val_h1,val_h2,val_ssim,val_pcc,val_mlw,val_vrms,val_kl,val_anchor
1,3.02e-05,0.19372645283905032,0.08729929606119792,0.26718935366030094,0.06238644556083939,0.0001905147848873293,0.00027870788487756017,0.2751460050439236,0.0739231784847491,0.0,0.37489758070293333,80542.36547187582,0.4564458908333938,0.3316705322265625,0.22837397822627314,0.4767106571903935,0.44934018735532405,0.03596355579517506,0.00018700537858185945,0.0002729214341552169,0.22559791847511573,0.01996088946307147,0.0,0.26718935366030094,8145.783703703703,0.5197797761140046
2,5e-05,0.0738042089425682,0.06365788212528935,0.185287023473669,0.031418540160401597,0.00018497312892531946,0.0002789108879765214,0.16967723197518034,0.01767371560614478,0.0,0.21146651690973897,7685.426697798853,0.330493710685724,0.2968020290798611,0.16270100911458332,0.21298805519386574,0.3711313431351273,0.024842647976345486,0.00017422914505004882,0.00027547337390758375,0.14892558910228587,0.013053345856843172,0.0,0.185287023473669,7764.937777777778,0.5167139576099538
3,5e-05,0.04753570673620975,0.03620954160337095,0.10836119475188079,0.021800466283189452,0.00015403949790913075,0.00024237791532648155,0.10575095978740867,0.008796930874241944,0.0,0.14314642303845374,2170.6209864915663,0.3165817630777299,0.13176703559027778,0.12400605378327546,0.1448585679796007,0.2204972782841435,0.01595667662443938,0.00016608558319233083,0.0002849393641507184,0.07073990433304399,0.005620472519486039,0.0,0.10836119475188079,1337.5983333333334,0.5178217230902777
4,5e-05,0.03767442222778144,0.02893720273618345,0.08903706868489583,0.01762645324169966,0.00014576462688249396,0.0002528698345425304,0.07698162891375969,0.005648707744965493,0.0,0.11231536296621028,1212.4928937457096,0.3027663316000954,0.11074824580439815,0.10595798068576388,0.11166537814670138,0.1813167769820602,0.013177919741030093,0.00013342168596055772,0.0002080908528080693,0.05372982449001736,0.004207567992033782,0.0,0.08903706868489583,1028.727037037037,0.49226038049768517
5,5e-05,0.035472964546467846,0.033696744000470194,0.10681804515697338,0.017460675839973794,0.00013311395248964797,0.00021007652093008405,0.06776771585312848,0.005296976839398739,0.0,0.10616068479655677,1191.4332977677989,0.28663206256333756,0.12280716507523148,0.15703617802372685,0.13538325557002315,0.20062726056134259,0.01518938417787905,0.00012888141252376416,0.00020326084560818143,0.07261095965350116,0.004432374459725839,0.0,0.10681804515697338,1171.6443518518518,0.4975165473090278
6,5e-05,0.0381726180943641,0.0348111809624566,0.11443816008391204,0.01774919519462003,0.00012953994842463843,0.00020717715966254893,0.0755850935830232,0.005683250600573408,0.0,0.1115566432070782,2608.661080587858,0.31009146165897655,0.185255285192419,0.14245031286168983,0.11409533465350116,0.19213767722800926,0.01648974100748698,0.00013158576356040106,0.00020820789866977268,0.06900787353515625,0.005951429296422887,0.0,0.11443816008391204,1390.9711111111112,0.5089612268518519
7,5e-05,0.03121959714016343,0.029255150689019096,0.09032873648184317,0.014852291581934029,0.0001245225701901884,0.00020256179721468755,0.06029279374178483,0.004391439072008412,0.0,0.09483333765119938,1097.2577158397212,0.3031593628508277,0.10204542371961806,0.10921512179904513,0.10531191225405093,0.20595160590277778,0.013402907760054978,0.0001308620638317532,0.00022080119009371157,0.0548755787037037,0.0039761931807906535,0.0,0.09032873648184317,1077.8007407407408,0.5180984157986112
8,5e-05,0.03093687648530348,0.03265359949182581,0.09510509349681713,0.01487864482910158,0.00012496558999742645,0.0002059170332412193,0.057429516290521024,0.004179676269886384,0.0,0.09332706552450877,1195.5244498153113,0.31005915678320567,0.11411773681640625,0.13156844527633102,0.12024598298249421,0.1993749095775463,0.014343451040762442,0.00012966721146195022,0.0002192539197427255,0.06620424058702257,0.0045311419169108075,0.0,0.09510509349681713,1896.151111111111,0.5218620695891204
9,5e-05,0.03265480937779137,0.02740862528483073,0.08700663813838252,0.015484215695582424,0.00012662062471687806,0.00021418495930923212,0.06418844346720803,0.004559188644756333,0.0,0.09866199799069052,1211.2954779589027,0.3076640984752687,0.09497002495659722,0.08931160255714699,0.10547069408275463,0.20762901023582175,0.01274054209391276,0.00012080075564207854,0.00020085180247271503,0.05051154807761864,0.003811230836091218,0.0,0.08700663813838252,1051.3132407407406,0.49985690646701386
10,5e-05,0.029893891381247897,0.02798181039315683,0.08508304172092014,0.014677578524908511,0.00012137190223709611,0.00020534117439832144,0.0540411059577096,0.003885795537647343,0.0,0.09005762302320622,1041.551548786243,0.3156504630419001,0.09231374104817708,0.11149655942563658,0.11115616409866898,0.17354584870515047,0.012267908166956018,0.00011800033074838144,0.00019338978661431207,0.05369564480251736,0.003553924560546875,0.0,0.08508304172092014,1759.54,0.5192697934751157
